"CD_SETOR";"AREA_KM2";"POPULACAO";"POPULACAO_INFANTIL";"POPULACAO_IDOSA";"POPULACAO_ADULTA";"POPULACAO_EQUIVALENTE";"CNES";"NOME FANTASIA";"NIVEL_REFERENCIA";"PESO_COMPLEXIDADE";"CAPACIDADE/MES";"INDICE_SOBRECARGA";"CLASSIFICACAO"
"211130005000165";"0.945661";"353";"18";"50.0";"285";"402";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000167";"0.1638827";"484";"24";"108.0";"352";"582.4";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000169";"0.0578355";"965";"49";"183.0";"733";"1135.9";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000170";"0.4217607";"397";"11";"148.0";"238";"520.9";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000171";"1.7376575";"235";"7";"52.0";"176";"280.1";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000172";"0.0300011";"651";"32";"92.0";"527";"740.6";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000173";"0.0496582";"450";"19";"57.0";"374";"505.1";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000174";"0.1176778";"397";"10";"48.0";"339";"440.4";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000175";"1.1780959";"989";"75";"85.0";"829";"1094.5";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000176";"0.1286031";"727";"22";"262.0";"443";"947.6";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000177";"0.2244444";"505";"17";"121.0";"367";"610.3";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000178";"0.0826642";"604";"26";"143.0";"435";"731.4";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000179";"0.1349817";"717";"42";"77.0";"598";"799.6";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000180";"0.0610602";"580";"27";"110.0";"443";"681.5";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000181";"0.2441289";"743";"18";"159.0";"566";"879.2";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000183";"0.5853918";"872";"41";"158.0";"673";"1018.9";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000184";"0.080583";"663";"27";"98.0";"538";"754.9";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000187";"0.2394305";"919";"41";"211.0";"667";"1108.3";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000188";"0.2228641";"687";"30";"188.0";"469";"852.4";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000189";"0.0727837";"402";"6";"134.0";"262";"512.2";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000190";"0.0928455";"617";"16";"205.0";"396";"789";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000191";"0.1523322";"488";"16";"73.0";"399";"554.4";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000193";"0.1062118";"650";"24";"161.0";"465";"790.8";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000195";"0.1363904";"577";"29";"110.0";"438";"679.5";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000196";"0.1760736";"791";"29";"218.0";"544";"979.9";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000197";"0.1573129";"923";"33";"275.0";"615";"1159.5";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000198";"0.0830924";"671";"37";"110.0";"524";"777.5";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000199";"0.0552179";"479";"21";"87.0";"371";"559.1";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000200";"0.1134705";"963";"44";"141.0";"778";"1097.8";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000201";"0.0837504";"897";"53";"168.0";"676";"1057.9";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000202";"0.0304493";"405";"20";"83.0";"302";"481.4";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000203";"0.065393";"658";"49";"61.0";"548";"731.3";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000204";"0.0331196";"465";"30";"45.0";"390";"516";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000205";"0.0371202";"700";"49";"78.0";"573";"786.9";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000206";"0.0315614";"676";"37";"73.0";"566";"752.9";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000207";"0.1295017";"772";"56";"119.0";"597";"895.2";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000208";"0.0648523";"612";"38";"94.0";"480";"706.2";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000209";"0.0570728";"598";"30";"96.0";"472";"689.8";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000210";"0.0443582";"804";"48";"111.0";"645";"916.8";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000211";"0.1855486";"1005";"77";"134.0";"794";"1150.7";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000212";"0.0506702";"604";"27";"122.0";"455";"715.1";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000213";"0.2187656";"680";"24";"155.0";"501";"816";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000215";"0.0411016";"530";"28";"80.0";"422";"608";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000216";"0.0381434";"672";"38";"91.0";"543";"763.8";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000217";"0.0956879";"939";"49";"143.0";"747";"1077.9";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000218";"0.0896373";"752";"37";"116.0";"599";"863.3";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000219";"0.0265861";"588";"36";"97.0";"455";"683.6";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000220";"0.4766346";"678";"38";"113.0";"527";"787.4";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000221";"0.0468384";"899";"55";"120.0";"724";"1022.5";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000222";"0.0836225";"688";"41";"93.0";"554";"782.9";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000223";"0.1538367";"828";"47";"161.0";"620";"980.3";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000224";"0.0457389";"888";"41";"159.0";"688";"1035.7";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000225";"0.0492474";"985";"48";"175.0";"762";"1149";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000226";"0.0672092";"774";"39";"116.0";"619";"886.3";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000227";"0.0792149";"794";"29";"135.0";"630";"916.5";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000228";"0.0412075";"883";"44";"149.0";"690";"1024.2";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000229";"0.0323698";"717";"40";"126.0";"551";"837.8";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000230";"0.0410141";"817";"49";"133.0";"635";"947.9";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000231";"0.1708363";"781";"40";"139.0";"602";"912.2";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000232";"0.0988389";"781";"39";"142.0";"600";"914.1";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000234";"0.0608866";"981";"48";"152.0";"781";"1126.6";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000235";"0.0938718";"852";"39";"164.0";"649";"1002.7";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000236";"0.0699837";"661";"19";"184.0";"458";"817.7";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000237";"0.0433743";"669";"26";"143.0";"500";"796.4";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000238";"0.0204788";"394";"9";"73.0";"312";"456.9";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000239";"0.0208195";"455";"24";"64.0";"367";"518.2";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000240";"0.0262213";"381";"18";"72.0";"291";"447.6";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000241";"0.0180906";"476";"22";"68.0";"386";"541.4";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000242";"0.0259796";"460";"14";"65.0";"381";"519";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000243";"0.0364788";"702";"33";"78.0";"591";"780.9";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000244";"0.2214485";"743";"27";"107.0";"609";"842.1";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000245";"0.219198";"711";"34";"165.0";"512";"860";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000246";"0.0239103";"544";"33";"36.0";"475";"589.3";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000247";"0.0783815";"639";"28";"127.0";"484";"754.6";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000248";"0.1419776";"904";"55";"144.0";"705";"1046.7";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000249";"0.1719605";"1034";"60";"131.0";"843";"1168.8";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000250";"0.0665372";"1084";"64";"185.0";"835";"1264";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000251";"0.0988906";"826";"40";"192.0";"594";"999.6";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000252";"0.225033";"854";"32";"189.0";"633";"1021.2";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000253";"0.1652331";"1056";"48";"201.0";"807";"1240.8";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000254";"0.0309141";"780";"31";"121.0";"628";"892.3";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000255";"0.1181782";"633";"20";"112.0";"501";"732.6";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000256";"0.0286811";"414";"15";"72.0";"327";"479.1";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000258";"0.1159989";"786";"46";"131.0";"609";"913.8";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000259";"0.9106268";"667";"23";"109.0";"535";"765.7";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000260";"0.0184749";"342";"4";"57.0";"281";"389.6";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000261";"0.0238446";"701";"33";"95.0";"573";"793.5";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000263";"0.0692252";"529";"19";"93.0";"417";"612.9";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000264";"0.130067";"748";"25";"191.0";"532";"913.3";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000266";"0.1176902";"552";"20";"144.0";"388";"677.2";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000267";"0.1500001";"725";"28";"222.0";"475";"916.6";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000268";"0.1836007";"957";"39";"262.0";"656";"1186.1";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000269";"0.2035482";"908";"32";"225.0";"651";"1104";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000270";"0.0564274";"452";"7";"136.0";"309";"564.3";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000271";"0.1709739";"581";"28";"103.0";"450";"677.4";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000272";"0.1156677";"538";"10";"193.0";"335";"697.4";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000273";"0.1597375";"831";"32";"209.0";"590";"1014.2";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000274";"0.1707654";"717";"27";"198.0";"492";"888.9";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000275";"0.28432";"826";"25";"216.0";"585";"1011.3";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000276";"0.0294643";"306";"8";"48.0";"250";"348.4";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000279";"0.1239143";"754";"25";"192.0";"537";"920.1";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000280";"0.0635271";"512";"21";"139.0";"352";"633.7";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000281";"0.1210183";"640";"32";"138.0";"470";"766.4";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000282";"0.01116";"319";"14";"29.0";"276";"349.2";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000283";"0.1018532";"670";"47";"80.0";"543";"757.5";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000284";"0.1387694";"1012";"60";"137.0";"815";"1151.6";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000285";"0.1059727";"685";"41";"93.0";"551";"779.9";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000286";"0.0959372";"797";"44";"97.0";"656";"896.6";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000287";"0.0891582";"831";"60";"116.0";"655";"953.8";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000288";"0.1471646";"1026";"59";"165.0";"802";"1187.5";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000289";"0.0632762";"648";"33";"112.0";"503";"754.1";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000290";"0.1690156";"678";"27";"149.0";"502";"810.7";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000293";"0.109414";"732";"33";"169.0";"530";"883.7";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000295";"0.0833696";"656";"31";"101.0";"524";"752.3";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005000296";"0.0687159";"813";"53";"94.0";"666";"914.7";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005000297";"0.0585837";"776";"38";"66.0";"672";"847.8";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"II";"1.0";"6000";"2.2066";"Sobrecarregado"
"211130005000298";"0.0344582";"622";"36";"48.0";"538";"678.4";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"II";"1.0";"6000";"2.2066";"Sobrecarregado"
"211130005000299";"0.088517";"543";"26";"90.0";"427";"628";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005000300";"0.036516";"645";"39";"79.0";"527";"727.7";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"II";"1.0";"6000";"2.2066";"Sobrecarregado"
"211130005000301";"0.1135212";"990";"49";"111.0";"830";"1103.3";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"II";"1.0";"6000";"2.2066";"Sobrecarregado"
"211130005000302";"0.0900552";"1058";"49";"201.0";"808";"1243.3";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"II";"1.0";"6000";"2.2066";"Sobrecarregado"
"211130005000303";"0.0532502";"745";"40";"114.0";"591";"856.2";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"II";"1.0";"6000";"2.2066";"Sobrecarregado"
"211130005000304";"0.0308987";"613";"43";"83.0";"487";"700.9";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"II";"1.0";"6000";"2.2066";"Sobrecarregado"
"211130005000306";"0.038122";"709";"47";"103.0";"559";"814.9";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005000307";"0.3896374";"697";"30";"148.0";"519";"830.4";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000308";"0.5774984";"894";"47";"135.0";"712";"1025.5";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000310";"0.0877045";"616";"18";"110.0";"488";"713";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000311";"0.0555137";"699";"35";"85.0";"579";"784.5";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000312";"0.025479";"642";"37";"66.0";"539";"713.3";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000313";"0.1033904";"291";"13";"37.0";"241";"327.1";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000314";"0.0229512";"455";"26";"45.0";"384";"504";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000315";"0.3098511";"846";"50";"144.0";"652";"986.2";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000316";"0.125492";"647";"20";"128.0";"499";"759.4";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000317";"0.0386843";"539";"23";"89.0";"427";"621.7";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000318";"0.0253625";"570";"38";"64.0";"468";"640.2";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000320";"0.2016839";"952";"45";"120.0";"787";"1070.5";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000321";"0.4367785";"567";"15";"43.0";"509";"608.9";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005000323";"0.0295603";"525";"24";"92.0";"409";"610.6";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000324";"0.0185971";"375";"17";"41.0";"317";"416.3";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000325";"0.0208048";"403";"13";"30.0";"360";"433.5";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000326";"0.1235635";"720";"21";"218.0";"481";"904.9";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000327";"0.1205933";"965";"42";"282.0";"641";"1211.6";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000329";"0.0651424";"719";"48";"81.0";"590";"807.8";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000330";"0.109252";"1023";"44";"175.0";"804";"1185";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000331";"0.0542953";"611";"31";"91.0";"489";"699.3";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005000332";"0.0556236";"274";"11";"38.0";"225";"309.9";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005000334";"0.0557768";"542";"23";"88.0";"431";"623.9";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000335";"0.1081402";"849";"38";"148.0";"663";"986.4";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000336";"0.0887676";"681";"41";"111.0";"529";"790.3";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000337";"0.1406415";"820";"57";"143.0";"620";"962.9";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000340";"0.0921242";"845";"60";"116.0";"669";"967.8";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000341";"0.1494095";"623";"30";"103.0";"490";"720.4";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005000342";"0.0696896";"1074";"79";"118.0";"877";"1207.9";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000343";"0.0601487";"802";"57";"96.0";"649";"907.3";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
