"CD_SETOR";"AREA_KM2";"POPULAÇÃO";"POPULAÇÃO INFANTIL";"POPULAÇÃO IDOSA";"DENSIDADE POPULACIONAL (hab/KM²)";"fid";"SITUACAO";"CD_SIT";"CD_TIPO";"UBS_AREA_KM2";"CD_REGIAO";"NM_REGIAO";"CD_UF";"NM_UF";"CD_MUN";"NM_MUN";"CD_DIST";"NM_DIST";"CD_SUBDIST";"NM_SUBDIST";"CD_BAIRRO";"NM_BAIRRO";"CD_NU";"NM_NU";"CD_FCU";"NM_FCU";"CD_AGLOM";"NM_AGLOM";"CD_RGINT";"NM_RGINT";"CD_RGI";"NM_RGI";"CD_CONCURB";"NM_CONCURB";"fid_2";"CNES";"NOME FANTASIA";"NÍVEL DE ATENÇÃO";"TURNO DE ATENDIMENTO";"latitude";"longitude";"capacidade/mes";"servicos_inferidos";"POPULAÇÃO ADULTA";"POPULAÇÃO EQUIVALENTE"
"211130005001922";"0.3269128";"646";"45";"46.0";"1976.062118093877";"1639";"Urbana";"2";"0";"0.326912768174605";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"15";"2645866";"CENTRO DE SAUDE COQUEIRO";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.72767448595251";"-44.3595220112584";"3000";"atenção básica; clínica geral; enfermagem";"555";"705.3"
"211130005001923";"0.1041055";"847";"65";"72.0";"8135.977445956265";"1640";"Urbana";"1";"1";"0.104105547448744";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000040";"Coroadinho";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"36";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.56743394445272";"-44.2691215926497";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"710";"937.1"
"211130005001924";"0.0268345";"377";"22";"31.0";"14049.078611488942";"1641";"Urbana";"1";"1";"0.026834534420865";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000040";"Coroadinho";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"36";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.56743394445272";"-44.2691215926497";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"324";"412.8"
"211130005001925";"0.3905158";"745";"60";"60.0";"1907.7333106624621";"1642";"Urbana";"1";"1";"0.390515760739892";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000040";"Coroadinho";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"28";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.55782234587889";"-44.2610125706558";"3000";"atenção básica; clínica geral; enfermagem";"625";"823"
"211130005001926";"0.1179242";"506";"35";"22.0";"4290.891945843177";"1643";"Urbana";"1";"1";"0.117924232355966";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000040";"Coroadinho";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"36";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.56743394445272";"-44.2691215926497";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"449";"541.1"
"211130005001927";"0.060288";"688";"52";"52.0";"11411.889596602972";"1644";"Urbana";"1";"1";"0.06028803399542";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000018";"Vila Embratel";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"53";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.56969330447851";"-44.2994535780235";"3000";"atenção básica; clínica geral; enfermagem";"584";"755.6"
"211130005001928";"0.0414816";"484";"39";"37.0";"11667.823806217697";"1645";"Urbana";"1";"1";"0.041481624476299";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000018";"Vila Embratel";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"53";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.56969330447851";"-44.2994535780235";"3000";"atenção básica; clínica geral; enfermagem";"408";"533.1"
"211130005001929";"0.2076809";"321";"28";"12.0";"1545.640451288491";"1646";"Urbana";"1";"1";"0.207680945912841";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000018";"Vila Embratel";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"53";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.56969330447851";"-44.2994535780235";"3000";"atenção básica; clínica geral; enfermagem";"281";"344.6"
"211130005001930";"0.1140082";"892";"69";"63.0";"7823.998624660331";"1647";"Urbana";"1";"1";"0.114008233254456";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000018";"Vila Embratel";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"53";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.56969330447851";"-44.2994535780235";"3000";"atenção básica; clínica geral; enfermagem";"760";"976.9"
"211130005001931";"0.1325107";"899";"46";"95.0";"6784.357791484008";"1648";"Urbana";"1";"1";"0.13251065998924";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000012";"Gapara";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"53";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.56969330447851";"-44.2994535780235";"3000";"atenção básica; clínica geral; enfermagem";"758";"998"
"211130005001932";"0.0524759";"353";"21";"25.0";"6726.897490085926";"1649";"Urbana";"1";"1";"0.052475869010078";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000012";"Gapara";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"7";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.56961555025398";"-44.3098427540193";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"307";"383.5"
"211130005001933";"0.6175033";"606";"51";"40.0";"981.371273643396";"1650";"Urbana";"1";"1";"0.617503321052949";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000018";"Vila Embratel";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"53";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.56969330447851";"-44.2994535780235";"3000";"atenção básica; clínica geral; enfermagem";"515";"663.5"
"211130005001934";"0.1046306";"873";"61";"50.0";"8343.63943244137";"1651";"Urbana";"1";"1";"0.104630623541622";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000018";"Vila Embratel";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"7";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.56961555025398";"-44.3098427540193";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"762";"943.5"
"211130005001935";"0.2000049";"531";"22";"64.0";"2654.9349540936246";"1652";"Urbana";"1";"0";"0.200004932421786";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"56";"2456818";"CENTRO DE SAUDE YVES PARGA";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.62497403262436";"-44.3161231424204";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"445";"593.2"
"211130005001936";"0.1286106";"629";"26";"88.0";"4890.732179151641";"1653";"Urbana";"1";"0";"0.128610610574948";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"56";"2456818";"CENTRO DE SAUDE YVES PARGA";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.62497403262436";"-44.3161231424204";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"515";"712.4"
"211130005001937";"0.0560726";"608";"48";"50.0";"10843.0855712059";"1654";"Urbana";"1";"1";"0.056072557659132";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000074";"Cidade Olímpica";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"17";"2645785";"CENTRO DE SAUDE MARIA AYRECILA CIDADE OLIMPICA II";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.59400946830655";"-44.1799389916673";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"510";"672"
"211130005001938";"0.0587736";"504";"34";"29.0";"8575.278696557638";"1655";"Urbana";"1";"1";"0.05877359843435";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000074";"Cidade Olímpica";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"9";"2645750";"CENTRO DE SAUDE JAILSON ALVES VIANA OLIMPICA III";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.60679727846113";"-44.1856210871616";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"441";"544.2"
"211130005001939";"0.0684157";"621";"33";"36.0";"9076.863936201778";"1656";"Urbana";"1";"1";"0.068415663101883";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000074";"Cidade Olímpica";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"33";"2645793";"U S F ANTONIO CARLOS SOUSA REIS OLIMPICA I";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.59746477997791";"-44.1872823531554";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"552";"666.3"
"211130005001940";"0.0671729";"476";"26";"42.0";"7086.191008576376";"1657";"Urbana";"1";"1";"0.067172854345992";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000074";"Cidade Olímpica";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"33";"2645793";"U S F ANTONIO CARLOS SOUSA REIS OLIMPICA I";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.59746477997791";"-44.1872823531554";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"408";"522.6"
"211130005001941";"0.0893012";"652";"55";"31.0";"7301.133691372568";"1658";"Urbana";"1";"1";"0.089301228089535";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000074";"Cidade Olímpica";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"9";"2645750";"CENTRO DE SAUDE JAILSON ALVES VIANA OLIMPICA III";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.60679727846113";"-44.1856210871616";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"566";"704.3"
"211130005001942";"0.0555049";"429";"29";"32.0";"7729.047345369508";"1659";"Urbana";"1";"1";"0.055504865475812";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000074";"Cidade Olímpica";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"17";"2645785";"CENTRO DE SAUDE MARIA AYRECILA CIDADE OLIMPICA II";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.59400946830655";"-44.1799389916673";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"368";"469.1"
"211130005001943";"0.288495";"333";"17";"57.0";"1154.2661051318048";"1660";"Urbana";"2";"0";"0.288494988857569";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"259";"387.1"
"211130005001944";"0.0541079";"732";"36";"182.0";"13528.523561254457";"1661";"Urbana";"1";"0";"0.054107921881416";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"514";"895.6"
"211130005001945";"0.0522044";"805";"47";"181.0";"15420.15615541985";"1662";"Urbana";"1";"0";"0.052204438609809";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"577";"973.3"
"211130005001946";"0.0390178";"484";"19";"89.0";"12404.594825951233";"1663";"Urbana";"1";"0";"0.039017769187722";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"376";"564.7"
"211130005001947";"0.0229137";"483";"25";"82.0";"21079.09242069155";"1664";"Urbana";"1";"0";"0.022913745669396";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"376";"561.1"
"211130005001948";"0.0200575";"562";"26";"84.0";"28019.444098217627";"1665";"Urbana";"1";"0";"0.020057450853895";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"452";"642.2"
"211130005001949";"0.0502535";"420";"25";"120.0";"8357.626831961952";"1666";"Urbana";"1";"0";"0.050253480181417";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"275";"528.5"
"211130005001950";"0.0500256";"585";"33";"87.0";"11694.012665515256";"1667";"Urbana";"1";"0";"0.050025607347443";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"465";"671.1"
"211130005001951";"0.80552";"1091";"61";"156.0";"1354.4046082033965";"1668";"Urbana";"1";"0";"0.80552003469773";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"30";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.51";"-44.287";"6000";"especialidades ambulatoriais não identificadas";"874";"1246.3"
"211130005001953";"0.0214279";"759";"52";"81.0";"35421.109861442324";"1670";"Urbana";"1";"1";"0.021427889817737";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000013";"Ilhinha";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"61";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.50807513351824";"-44.3047296428076";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"626";"849.8"
"211130005001954";"0.0186348";"365";"27";"34.0";"19587.00925150793";"1671";"Urbana";"1";"1";"0.018634768473118";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000013";"Ilhinha";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"61";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.50807513351824";"-44.3047296428076";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"304";"405.7"
"211130005001955";"0.2698191";"566";"37";"96.0";"2097.7017564731336";"1672";"Urbana";"1";"0";"0.269819135418073";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"43";"842761";"CENTRO DE SAUDE IPASE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53301580151656";"-44.2578626061712";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"433";"661.3"
"211130005001956";"0.0344142";"491";"28";"60.0";"14267.366377832406";"1673";"Urbana";"1";"0";"0.03441417606249";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"43";"842761";"CENTRO DE SAUDE IPASE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53301580151656";"-44.2578626061712";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"403";"553"
"211130005001957";"0.0799801";"591";"32";"104.0";"7389.338097851841";"1674";"Urbana";"1";"0";"0.079980075957417";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"35";"2876175";"CENTRO DE SAUDE BAIRRO DE FATIMA";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53434";"-44.29292";"3000";"atenção básica; clínica geral; enfermagem";"455";"690.2"
"211130005001958";"0.0222151";"439";"28";"46.0";"19761.333507389118";"1675";"Urbana";"1";"0";"0.022215143979005";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"35";"2876175";"CENTRO DE SAUDE BAIRRO DE FATIMA";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53434";"-44.29292";"3000";"atenção básica; clínica geral; enfermagem";"365";"489.8"
"211130005001959";"0.0868653";"385";"20";"58.0";"4432.149546481736";"1676";"Urbana";"1";"0";"0.086865313647416";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"59";"724203";"UBS VEREADOR BATISTA MATOS ALEMANHA";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.5373979594756";"-44.269559700581";"3000";"atenção básica; clínica geral; enfermagem";"307";"441.4"
"211130005001960";"0.0395777";"744";"34";"117.0";"18798.464792041985";"1677";"Urbana";"1";"0";"0.039577662263123";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"59";"724203";"UBS VEREADOR BATISTA MATOS ALEMANHA";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.5373979594756";"-44.269559700581";"3000";"atenção básica; clínica geral; enfermagem";"593";"854.6"
"211130005001961";"0.1283946";"677";"32";"111.0";"5272.807423365157";"1678";"Urbana";"1";"0";"0.128394589328625";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"43";"842761";"CENTRO DE SAUDE IPASE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53301580151656";"-44.2578626061712";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"534";"781.8"
"211130005001962";"0.0620884";"453";"25";"88.0";"7296.048859368256";"1679";"Urbana";"1";"0";"0.062088359297925";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"43";"842761";"CENTRO DE SAUDE IPASE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53301580151656";"-44.2578626061712";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"340";"535.9"
