"CD_SETOR";"AREA_KM2";"POPULACAO";"POPULACAO_INFANTIL";"POPULACAO_IDOSA";"POPULACAO_ADULTA";"POPULACAO_EQUIVALENTE";"DENSIDADE_HAB_KM2";"RENDA_MEDIA";"SITUACAO_COBERTURA";"DISTANCIA_UBS_M";"CNES";"NOME FANTASIA";"NIVEL_REFERENCIA";"PESO_COMPLEXIDADE";"CAPACIDADE/MES";"INDICE_SOBRECARGA";"CLASSIFICACAO"
"211130005000119";"0.0477093";"860";"54";"103.0";"703";"969.4";"18025.835633723404";"1701.2";"Coberto";"622.83";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005000120";"0.0923552";"766";"30";"124.0";"612";"880.2";"8294.064654724369";"2375.8";"Coberto";"498.63";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005000121";"0.0822474";"584";"16";"126.0";"442";"692.8";"7100.528405761155";"2125.91";"Coberto";"361.8";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005000122";"0.0468134";"535";"19";"112.0";"404";"634.1";"11428.351711262161";"2818.29";"Coberto";"374.59";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005000123";"0.0394643";"658";"28";"118.0";"512";"766.4";"16673.297131838142";"1653.39";"Coberto";"390.87";"724203";"UBS VEREADOR BATISTA MATOS ALEMANHA";"I";"0.8";"3000";"5.7863";"Sobrecarregado"
"211130005000124";"0.0834084";"980";"62";"128.0";"790";"1113.4";"11749.416125953741";"2621.5";"Coberto";"345.57";"724203";"UBS VEREADOR BATISTA MATOS ALEMANHA";"I";"0.8";"3000";"5.7863";"Sobrecarregado"
"211130005000125";"0.1740127";"721";"33";"118.0";"570";"831.9";"4143.375742115374";"2220.79";"Coberto";"562.72";"724203";"UBS VEREADOR BATISTA MATOS ALEMANHA";"I";"0.8";"3000";"5.7863";"Sobrecarregado"
"211130005000126";"0.0673532";"943";"35";"146.0";"762";"1077.3";"14000.819560169375";"2389.4";"Coberto";"380.66";"724203";"UBS VEREADOR BATISTA MATOS ALEMANHA";"I";"0.8";"3000";"5.7863";"Sobrecarregado"
"211130005000127";"0.0484596";"1006";"52";"174.0";"780";"1171.2";"20759.560541151805";"1687.38";"Coberto";"704.85";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005000128";"0.086693";"692";"28";"153.0";"511";"828.4";"7982.190026876448";"2267.32";"Coberto";"674.62";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005000129";"0.0824834";"798";"36";"149.0";"613";"935.2";"9674.673934391647";"1967.17";"Coberto";"736.16";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000130";"0.0545208";"87";"7";"";"";"";"1595.7212660122375";"1609.53";"Coberto";"673.75";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005000132";"0.0559027";"644";"50";"84.0";"510";"736.2";"11520.016027848387";"1375.88";"Coberto";"909.98";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005000133";"0.0521957";"1035";"60";"146.0";"829";"1181.8";"19829.21964836184";"1479.33";"Coberto";"783.61";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005000134";"0.062057";"268";"11";"61.0";"196";"322.3";"4318.610309876404";"2879.06";"Coberto";"571.05";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005000135";"0.119675";"508";"23";"135.0";"350";"627.5";"4244.829747232086";"5925.45";"Coberto";"558.63";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000137";"0.029326";"673";"46";"107.0";"520";"781.6";"22948.919047943804";"2256.19";"Coberto";"179.81";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000138";"0.0447756";"920";"57";"149.0";"714";"1067.7";"20546.905010764793";"1766.81";"Coberto";"257.75";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000139";"0.0360804";"907";"50";"97.0";"760";"1009.6";"25138.302236117117";"1478.87";"Coberto";"111.33";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000140";"0.0390386";"755";"54";"74.0";"627";"841.2";"19339.83288335135";"1430.75";"Coberto";"477.25";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000143";"0.0810767";"202";"13";"26.0";"163";"229.3";"2491.4679556518704";"3919.85";"Coberto";"345.99";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000146";"0.1596068";"983";"66";"103.0";"814";"1098.4";"6158.885461020458";"2044.94";"Coberto";"452.46";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000147";"0.0515737";"732";"39";"112.0";"581";"841.1";"14193.280683759358";"1782.99";"Coberto";"483.75";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000149";"0.056021";"536";"27";"108.0";"401";"635.9";"9567.840631191873";"4394.97";"Coberto";"435.31";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005000150";"0.0545581";"457";"25";"107.0";"325";"555.1";"8376.391406592238";"7845.32";"Coberto";"313.93";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005000151";"0.1666951";"543";"13";"214.0";"316";"720.7";"3257.444280005831";"8333.11";"Coberto";"28.29";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005000152";"0.5514162";"615";"34";"120.0";"461";"728";"1115.3099963330783";"5880.52";"Coberto";"502.62";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005000153";"0.143267";"553";"35";"79.0";"439";"633.7";"3859.925872671306";"1454.18";"Coberto";"585.88";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000154";"0.1092708";"322";"12";"82.0";"228";"393.6";"2946.8073812949115";"6486.13";"Coberto";"487.65";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005000155";"0.0711567";"445";"12";"122.0";"311";"548.6";"6253.803225838185";"8826.03";"Coberto";"700.11";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005000156";"0.1302931";"465";"10";"129.0";"326";"573.2";"3568.8766327610597";"8336.13";"Coberto";"839.5";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000157";"0.0981217";"548";"19";"143.0";"386";"671.9";"5584.9011992250435";"7833.05";"Coberto";"988.68";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000158";"0.9182095";"470";"18";"111.0";"341";"567.8";"511.86575612646135";"8959.39";"Coberto";"1395.03";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000160";"0.1653797";"508";"22";"124.0";"362";"618.2";"3071.719201328821";"14537.14";"Coberto";"1666.29";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000161";"0.2320612";"88";"8";"18.0";"62";"106.4";"379.2103117625868";"6424.13";"Coberto";"1408.32";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000162";"0.0956219";"511";"22";"128.0";"361";"624.4";"5343.9640919078165";"9230.34";"Coberto";"2020.6";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000163";"0.0337766";"782";"39";"189.0";"554";"952.7";"23152.123067449065";"10653.62";"Coberto";"1398.64";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000164";"0.069062";"794";"33";"148.0";"613";"928.9";"11496.91581477513";"11595.02";"Coberto";"1181.82";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000165";"0.945661";"353";"18";"50.0";"285";"402";"373.2838723390306";"8972.06";"Coberto";"1247.73";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000167";"0.1638827";"484";"24";"108.0";"352";"582.4";"2953.3318648033014";"12185.5";"Coberto";"1629.55";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000169";"0.0578355";"965";"49";"183.0";"733";"1135.9";"16685.25386656984";"14307.66";"Coberto";"2089.39";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000170";"0.4217607";"397";"11";"148.0";"238";"520.9";"941.2920644336943";"11806.25";"Coberto";"2526.24";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000171";"1.7376575";"235";"7";"52.0";"176";"280.1";"135.23953943743228";"9337.41";"Coberto";"2394.85";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000172";"0.0300011";"651";"32";"92.0";"527";"740.6";"21699.20436250671";"4899.57";"Coberto";"1903.47";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000173";"0.0496582";"450";"19";"57.0";"374";"505.1";"9061.947472924914";"6022.65";"Coberto";"1770.88";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000174";"0.1176778";"397";"10";"48.0";"339";"440.4";"3373.6184734928765";"4596.24";"Coberto";"2100.17";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000175";"1.1780959";"989";"75";"85.0";"829";"1094.5";"839.4902316526185";"1862.9";"Coberto";"1259.52";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000176";"0.1286031";"727";"22";"262.0";"443";"947.6";"5653.051909324115";"6646.92";"Coberto";"2182.76";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000177";"0.2244444";"505";"17";"121.0";"367";"610.3";"2250.000445544643";"6823.32";"Coberto";"2288.76";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000178";"0.0826642";"604";"26";"143.0";"435";"731.4";"7306.669634497159";"5950.59";"Coberto";"2396.05";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000179";"0.1349817";"717";"42";"77.0";"598";"799.6";"5311.831159334932";"1801.09";"Coberto";"2223.31";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000180";"0.0610602";"580";"27";"110.0";"443";"681.5";"9498.822473558881";"4872.02";"Coberto";"1874.52";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000181";"0.2441289";"743";"18";"159.0";"566";"879.2";"3043.474164672843";"5464.6";"Coberto";"1627.5";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000183";"0.5853918";"872";"41";"158.0";"673";"1018.9";"1489.6006401182933";"4278.18";"Coberto";"2798.86";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000184";"0.080583";"663";"27";"98.0";"538";"754.9";"8227.541789211124";"4674.07";"Coberto";"1761.15";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000187";"0.2394305";"919";"41";"211.0";"667";"1108.3";"3838.274572370688";"6596.86";"Coberto";"2131.25";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000188";"0.2228641";"687";"30";"188.0";"469";"852.4";"3082.596075366109";"4300.65";"Coberto";"2217.95";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000189";"0.0727837";"402";"6";"134.0";"262";"512.2";"5523.214675813403";"5184.7";"Coberto";"1745.53";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000190";"0.0928455";"617";"16";"205.0";"396";"789";"6645.448621634867";"4569.61";"Coberto";"1977.2";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000191";"0.1523322";"488";"16";"73.0";"399";"554.4";"3203.524927756574";"6834.33";"Coberto";"1481.33";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000193";"0.1062118";"650";"24";"161.0";"465";"790.8";"6119.847323931993";"5743.9";"Coberto";"1313.4";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000195";"0.1363904";"577";"29";"110.0";"438";"679.5";"4230.503026605978";"6473.68";"Coberto";"714.67";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000196";"0.1760736";"791";"29";"218.0";"544";"979.9";"4492.439525289425";"4845.42";"Coberto";"193.58";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000197";"0.1573129";"923";"33";"275.0";"615";"1159.5";"5867.287425252474";"4944.09";"Coberto";"277.96";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000198";"0.0830924";"671";"37";"110.0";"524";"777.5";"8075.347444531631";"1358.81";"Coberto";"436.13";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000199";"0.0552179";"479";"21";"87.0";"371";"559.1";"8674.723232864704";"1479.87";"Coberto";"504.96";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000200";"0.1134705";"963";"44";"141.0";"778";"1097.8";"8486.78731476463";"1453.44";"Coberto";"650.79";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000201";"0.0837504";"897";"53";"168.0";"676";"1057.9";"10710.39660706098";"1874.56";"Coberto";"303.9";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000202";"0.0304493";"405";"20";"83.0";"302";"481.4";"13300.798376317354";"1683.63";"Coberto";"416.57";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000203";"0.065393";"658";"49";"61.0";"548";"731.3";"10062.23907757711";"1264.05";"Coberto";"281.42";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000204";"0.0331196";"465";"30";"45.0";"390";"516";"14040.02463797872";"1210.13";"Coberto";"436.17";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000205";"0.0371202";"700";"49";"78.0";"573";"786.9";"18857.657016934176";"1280.73";"Coberto";"500.44";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000206";"0.0315614";"676";"37";"73.0";"566";"752.9";"21418.56825109152";"1762.43";"Coberto";"701.5";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000207";"0.1295017";"772";"56";"119.0";"597";"895.2";"5961.311704788432";"1956.73";"Coberto";"796.65";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000208";"0.0648523";"612";"38";"94.0";"480";"706.2";"9436.827992222326";"1456.66";"Coberto";"986.14";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000209";"0.0570728";"598";"30";"96.0";"472";"689.8";"10477.845838998612";"2329.92";"Coberto";"763.91";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000210";"0.0443582";"804";"48";"111.0";"645";"916.8";"18125.171896064312";"1513.91";"Coberto";"1003.1";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000211";"0.1855486";"1005";"77";"134.0";"794";"1150.7";"5416.370697488421";"1602.33";"Coberto";"771.74";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000212";"0.0506702";"604";"27";"122.0";"455";"715.1";"11920.221352984594";"2698.92";"Coberto";"582.79";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000213";"0.2187656";"680";"24";"155.0";"501";"816";"3108.3497588286273";"5197.37";"Coberto";"331.7";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000215";"0.0411016";"530";"28";"80.0";"422";"608";"12894.875138680733";"1492.53";"Coberto";"435.42";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000216";"0.0381434";"672";"38";"91.0";"543";"763.8";"17617.726788907123";"1317.39";"Coberto";"464.88";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000217";"0.0956879";"939";"49";"143.0";"747";"1077.9";"9813.152969184192";"1764.79";"Coberto";"605.9";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000218";"0.0896373";"752";"37";"116.0";"599";"863.3";"8389.364695277523";"2381.12";"Coberto";"572.24";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000219";"0.0265861";"588";"36";"97.0";"455";"683.6";"22116.820443765726";"1533.24";"Coberto";"699.68";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000220";"0.4766346";"678";"38";"113.0";"527";"787.4";"1422.4733160370647";"1399.25";"Coberto";"464.19";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000221";"0.0468384";"899";"55";"120.0";"724";"1022.5";"19193.653070984492";"1388.85";"Coberto";"98.43";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000222";"0.0836225";"688";"41";"93.0";"554";"782.9";"8227.450745911687";"1533.02";"Coberto";"71.71";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000223";"0.1538367";"828";"47";"161.0";"620";"980.3";"5382.330744224233";"1554.42";"Coberto";"390.15";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000224";"0.0457389";"888";"41";"159.0";"688";"1035.7";"19414.546480129604";"1760.18";"Coberto";"698.58";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000225";"0.0492474";"985";"48";"175.0";"762";"1149";"20001.055893306046";"1727.38";"Coberto";"836.45";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000226";"0.0672092";"774";"39";"116.0";"619";"886.3";"11516.280509216002";"1488.05";"Coberto";"765.42";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000227";"0.0792149";"794";"29";"135.0";"630";"916.5";"10023.366816091417";"1328.67";"Coberto";"898.5";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000228";"0.0412075";"883";"44";"149.0";"690";"1024.2";"21428.13808165989";"1649.6";"Coberto";"690.79";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000229";"0.0323698";"717";"40";"126.0";"551";"837.8";"22150.275874426163";"1795.79";"Coberto";"621.42";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000230";"0.0410141";"817";"49";"133.0";"635";"947.9";"19919.97873901902";"1905.36";"Coberto";"638.68";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000231";"0.1708363";"781";"40";"139.0";"602";"912.2";"4571.627926851612";"1859.59";"Coberto";"486.69";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000232";"0.0988389";"781";"39";"142.0";"600";"914.1";"7901.74718658342";"3103.54";"Coberto";"280.39";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000234";"0.0608866";"981";"48";"152.0";"781";"1126.6";"16111.919535661378";"1563.5";"Coberto";"919.44";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000235";"0.0938718";"852";"39";"164.0";"649";"1002.7";"9076.208190319137";"3009.48";"Coberto";"850.2";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005000236";"0.0699837";"661";"19";"184.0";"458";"817.7";"9445.05649172593";"3905.93";"Coberto";"953.2";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000237";"0.0433743";"669";"26";"143.0";"500";"796.4";"15423.880039562599";"2790.41";"Coberto";"1068";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000238";"0.0204788";"394";"9";"73.0";"312";"456.9";"19239.40855909526";"4024.86";"Coberto";"780";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000239";"0.0208195";"455";"24";"64.0";"367";"518.2";"21854.511395566657";"3174.94";"Coberto";"755.17";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000240";"0.0262213";"381";"18";"72.0";"291";"447.6";"14530.172035711426";"3610.97";"Coberto";"748.68";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000241";"0.0180906";"476";"22";"68.0";"386";"541.4";"26312.007340828943";"2602.88";"Coberto";"1020.61";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000242";"0.0259796";"460";"14";"65.0";"381";"519";"17706.200249426474";"2680.11";"Coberto";"1026.11";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000243";"0.0364788";"702";"33";"78.0";"591";"780.9";"19244.05408072634";"2425.19";"Coberto";"1015.17";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000244";"0.2214485";"743";"27";"107.0";"609";"842.1";"3355.1819045963284";"3438.09";"Coberto";"464.26";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000245";"0.219198";"711";"34";"165.0";"512";"860";"3243.6427339665506";"3135.43";"Coberto";"393.93";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000246";"0.0239103";"544";"33";"36.0";"475";"589.3";"22751.70114971372";"3067.45";"Coberto";"1090.26";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000247";"0.0783815";"639";"28";"127.0";"484";"754.6";"8152.4339289245545";"2333.64";"Coberto";"1215.77";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000248";"0.1419776";"904";"55";"144.0";"705";"1046.7";"6367.201586729174";"2005.15";"Coberto";"1232.12";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000249";"0.1719605";"1034";"60";"131.0";"843";"1168.8";"6013.008801439866";"1440.52";"Coberto";"811.34";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000250";"0.0665372";"1084";"64";"185.0";"835";"1264";"16291.638361698417";"2034.38";"Coberto";"464.71";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000251";"0.0988906";"826";"40";"192.0";"594";"999.6";"8352.664459513848";"4619.68";"Coberto";"136.02";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
