fid,CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,CD_RGI,NM_RGI,CD_CONCURB,NM_CONCURB,fid_2,CNES,NOME FANTASIA,NÍVEL DE ATENÇÃO,TURNO DE ATENDIMENTO,latitude,longitude,capacidade/mes,servicos_inferidos
915,"211130005001150",Urbana,"1","0",0.006742435095189,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
916,"211130005001151",Urbana,"1","0",0.00711984512034,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
918,"211130005001153",Urbana,"1","0",0.031521267783221,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
919,"211130005001154",Urbana,"1","0",0.016107366797937,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
920,"211130005001155",Urbana,"1","0",0.015924101802972,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
921,"211130005001156",Urbana,"1","0",0.014331849624101,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
922,"211130005001157",Urbana,"1","0",0.015048490279911,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
923,"211130005001158",Urbana,"1","0",0.009485175136847,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
1024,"211130005001269",Urbana,"1","0",0.035516565296326,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
1048,"211130005001295",Urbana,"1","1",0.034153187329688,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000111",Vila Independência,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
1049,"211130005001296",Urbana,"1","0",0.036727381577619,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
1050,"211130005001297",Urbana,"1","0",0.030467433558353,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
1109,"211130005001364",Urbana,"1","0",1.72338751101101,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
1220,"211130005001484",Urbana,"1","0",0.017336668681931,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
1221,"211130005001485",Urbana,"1","0",0.021310080544269,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
1300,"211130005001567",Urbana,"2","0",0.261455284484802,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
1301,"211130005001568",Urbana,"1","0",0.028295883664718,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,30,9784950,PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO,AMBULATORIAL - 02 MEDIA COMPLEXIDADE,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.51,-44.287,6000,especialidades ambulatoriais não identificadas
